ProbeID	TargetID
A_52_P448696	AK038232
A_52_P644498	AK038235
A_52_P979352	AK038239
A_52_P1140098	AK038241
A_52_P266268	AK038242
A_51_P397446	AK038244
A_52_P715204	AK038246
A_52_P124074	AK038247
A_52_P923256	AK038250
A_52_P499551	AK038251
A_52_P762901	AK038254
A_51_P438657	AK038257
A_51_P107099	AK038260
A_52_P208710	AK038277
A_51_P498534	AK038282
A_52_P362836	AK038303
A_51_P494812	AK038312
A_51_P300022	AK038314
A_51_P133357	AK038315
A_51_P331886	AK038316
A_52_P598930	AK038326
A_51_P505974	AK038328
A_52_P177732	AK038333
A_51_P238228	AK038339
A_51_P161401	AK038343
A_52_P754733	AK038346
A_52_P939420	AK038350
A_52_P1035971	AK038353
A_51_P485439	AK038359
A_51_P461082	AK038361
A_52_P555935	AK038363
A_51_P436785	AK038364
A_52_P105302	AK038365
A_51_P111796	AK038369
A_52_P963559	AK038372
A_51_P193316	AK038374
A_52_P209818	AK038377
A_52_P67741	AK038383
A_52_P678366	AK038383
A_52_P678373	AK038383
A_52_P899565	AK038388
A_52_P563908	AK038396
A_51_P185781	AK038398
A_51_P384314	AK038399
A_52_P440640	AK038400
A_51_P488704	AK038411
A_52_P147992	AK038412
A_52_P228657	AK038413
A_51_P289017	AK038413
A_52_P16756	AK038425
A_51_P496674	AK038427
A_52_P1196159	AK038432
A_52_P971290	AK038440
A_52_P787116	AK038463
A_51_P488283	AK038464
A_52_P1180232	AK038475
A_52_P1156121	AK038482
A_52_P252760	AK038493
A_51_P457744	AK038502
A_52_P1188139	AK038508
A_51_P358083	AK038516
A_52_P569324	AK038517
A_51_P191450	AK038518
A_52_P915815	AK038521
A_51_P313120	AK038526
A_52_P402897	AK038529
A_51_P511612	AK038533
A_51_P389964	AK038550
A_52_P86679	AK038572
A_52_P590765	AK038597
A_51_P247625	AK038600
A_52_P271495	AK038603
A_52_P1115713	AK038604
A_52_P496005	AK038605
A_52_P102483	AK038605
A_52_P295663	AK038608
A_52_P389651	AK038618
A_52_P955360	AK038621
A_52_P445858	AK038623
A_51_P333609	AK038624
A_52_P346556	AK038627
A_51_P344925	AK038629
A_51_P410639	AK038647
A_52_P298053	AK038653
A_51_P202670	AK038667
A_52_P272175	AK038667
A_52_P1028359	AK038668
A_52_P35561	AK038676
A_51_P124923	AK038685
A_52_P547896	AK038686
A_52_P947319	AK038688
A_52_P231012	AK038694
A_52_P112463	AK038694
A_52_P137594	AK038710
A_51_P356256	AK038711
A_52_P59562	AK038713
A_51_P363740	AK038717
A_52_P699339	AK038721
A_52_P448536	AK038722
A_52_P1051825	AK038723
A_52_P343881	AK038724
A_51_P315038	AK038725
A_52_P67574	AK038727
A_52_P657844	AK038731
A_51_P416278	AK038734
A_51_P262972	AK038736
A_52_P405556	AK038743
A_52_P146986	AK038745
A_51_P125901	AK038746
A_52_P746887	AK038753
A_51_P176448	AK038757
A_52_P1083719	AK038761
A_51_P440547	AK038762
A_51_P447966	AK038765
A_52_P585350	AK038771
A_52_P652459	AK038775
A_52_P496163	AK038780
A_52_P32712	AK038782
A_52_P349328	AK038803
A_52_P142870	AK038807
A_51_P160463	AK038819
A_52_P1011730	AK038827
A_52_P1164184	AK038833
A_51_P264444	AK038838
A_51_P167097	AK038845
A_52_P1083677	AK038847
A_52_P13936	AK038849
A_51_P463018	AK038854
A_52_P1051779	AK038867
A_52_P145373	AK038874
A_51_P124020	AK038876
A_52_P386754	AK038884
A_52_P357314	AK038885
A_52_P1179890	AK038886
A_52_P341204	AK038887
A_52_P649786	AK038897
A_52_P915781	AK038901
A_52_P276869	AK038902
A_51_P373122	AK038904
A_51_P348710	AK038905
A_51_P474261	AK038909
A_52_P241917	AK038910
A_52_P271849	AK038916
A_52_P188549	AK038919
A_52_P550393	AK038936
A_52_P698961	AK038948
A_52_P923414	AK038949
A_52_P655463	AK038950
A_52_P86483	AK038954
A_51_P227036	AK038956
A_52_P979517	AK038959
A_52_P207001	AK038962
A_52_P628326	AK038964
A_51_P154009	AK038965
A_52_P217739	AK038969
A_52_P652734	AK038970
A_52_P183287	AK038975
A_51_P381178	AK038975
A_51_P466799	AK038978
A_52_P794898	AK038982
A_52_P762869	AK038984
A_52_P1100015	AK038989
A_51_P506054	AK038997
A_52_P8320	AK039000
A_52_P979858	AK039001
A_51_P238303	AK039003
A_52_P338479	AK039015
A_52_P1107462	AK039017
A_52_P255478	AK039019
A_52_P770829	AK039039
A_52_P268781	AK039072
A_52_P1187851	AK039075
A_52_P1163884	AK039077
A_52_P282224	AK039079
A_52_P617762	AK039081
A_52_P164172	AK039083
A_52_P384084	AK039086
A_52_P714894	AK039089
A_51_P253143	AK039091
A_52_P1011737	AK039098
A_52_P1083725	AK039099
A_51_P496735	AK039103
A_52_P1043712	AK039105
A_52_P644210	AK039107
A_52_P282242	AK039120
A_51_P264685	AK039124
A_52_P859703	AK039132
A_51_P361895	AK039133
A_52_P1123424	AK039138
A_52_P510336	AK039139
A_52_P746704	AK039154
A_51_P279454	AK039163
A_52_P1051639	AK039165
A_52_P303523	AK039166
A_52_P1099647	AK039168
A_51_P230852	AK039174
A_52_P78423	AK039175
A_52_P585202	AK039177
A_52_P955738	AK039182
A_51_P182121	AK039185
A_51_P502838	AK039198
A_52_P1187697	AK039199
A_52_P1107526	AK039206
A_51_P133468	AK039208
A_51_P137212	AK039209
A_52_P228389	AK039222
A_52_P754934	AK039223
A_52_P907314	AK039225
A_52_P955515	AK039229
A_51_P311372	AK039234
A_52_P413961	AK039235
A_51_P118468	AK039235
A_52_P370731	AK039242
A_52_P1108190	AK039246
A_51_P185897	AK039250
A_51_P425284	AK039267
A_51_P444302	AK039273
A_52_P223168	AK039291
A_52_P625672	AK039294
A_52_P204374	AK039298
A_51_P373142	AK039299
A_52_P545914	AK039302
A_52_P504840	AK039310
A_52_P1131908	AK039318
A_51_P215841	AK039328
A_52_P947821	AK039334
A_51_P393826	AK039339
A_51_P199032	AK039341
A_52_P459259	AK039347
A_52_P1164102	AK039352
A_52_P827102	AK039361
A_52_P1187893	AK039362
A_52_P1075797	AK039367
A_51_P335729	AK039370
A_52_P121356	AK039385
A_51_P328266	AK039416
A_52_P466124	AK039418
A_52_P971487	AK039420
A_51_P388202	AK039428
A_52_P867286	AK039429
A_51_P217731	AK039440
A_51_P172777	AK039443
A_52_P485996	AK039449
A_52_P1076208	AK039452
A_52_P199142	AK039453
A_51_P442497	AK039466
A_51_P204664	AK039475
A_51_P232763	AK039482
A_52_P699445	AK039492
A_52_P1180340	AK039493
A_52_P180542	AK039495
A_51_P167185	AK039499
A_52_P786930	AK039509
A_52_P229705	AK039518
A_52_P1084025	AK039522
A_52_P1107748	AK039524
A_51_P438792	AK039527
A_52_P411180	AK039539
A_52_P851226	AK039545
A_52_P161591	AK039565
A_52_P660363	AK039574
A_52_P287419	AK039585
A_52_P1091831	AK039586
A_52_P113207	AK039587
A_52_P491684	AK039593
A_51_P118527	AK039594
A_52_P738859	AK039599
A_52_P467519	AK039608
A_52_P604286	AK039608
A_51_P363862	AK039616
A_52_P731198	AK039620
A_51_P315154	AK039621
A_52_P236398	AK039631
A_51_P343199	AK039632
A_52_P392229	AK039635
A_52_P255569	AK039636
A_51_P444364	AK039639
A_51_P200945	AK039641
A_52_P218039	AK039642
A_52_P19587	AK039650
A_52_P223440	AK039653
A_52_P715426	AK039656
A_52_P70556	AK039663
A_51_P257151	AK039667
A_52_P317258	AK039673
A_52_P424655	AK039674
A_52_P747383	AK039675
A_52_P215409	AK039679
A_52_P1012225	AK039680
A_52_P247593	AK039681
A_51_P112889	AK039684
A_51_P159690	AK039696
A_52_P1116179	AK039697
A_51_P511766	AK039706
A_52_P282532	AK039711
A_52_P342052	AK039712
A_51_P174672	AK039715
A_51_P429446	AK039745
A_52_P224733	AK039749
A_51_P380743	AK039751
A_52_P244506	AK039759
A_52_P552547	AK039760
A_52_P979997	AK039768
A_51_P461265	AK039770
A_51_P356389	AK039774
A_52_P1051692	AK039775
A_52_P11510	AK039782
A_52_P644297	AK039784
A_52_P1067640	AK039799
A_52_P947872	AK039803
A_52_P923006	AK039806
A_52_P660722	AK039810
A_52_P367147	AK039819
A_52_P105458	AK039826
A_52_P105020	AK039829
A_52_P795382	AK039830
A_51_P517407	AK039831
A_52_P851001	AK039835
A_51_P444401	AK039840
A_52_P1092238	AK039844
A_51_P273928	AK039851
A_51_P180341	AK039858
A_52_P169869	AK039874
A_52_P242194	AK039886
A_52_P1123432	AK039887
A_52_P247603	AK039890
A_52_P1075998	AK039892
A_51_P358264	AK039900
A_51_P354513	AK039904
A_52_P520788	AK039908
A_52_P1196431	AK039914
A_52_P867819	AK039920
A_52_P1163687	AK039925
A_52_P308800	AK039932
A_52_P707501	AK039940
A_52_P3544	AK039947
A_52_P341335	AK039948
A_52_P424666	AK039948
A_52_P1108247	AK039950
A_52_P1076265	AK039955
A_52_P1149257	AK039958
A_52_P545336	AK039959
A_52_P1124147	AK039961
A_52_P231261	AK039964
A_51_P343238	AK039969
A_52_P1155656	AK039972
A_52_P266435	AK039975
A_51_P214047	AK039976
A_52_P1083948	AK039978
A_52_P1140232	AK039980
A_52_P499625	AK039983
A_52_P386932	AK039987
A_52_P988030	AK039988
A_52_P1164032	AK039989
A_52_P360292	AK039991
A_52_P947137	AK039992
A_52_P641414	AK039998
A_51_P208445	AK040007
A_52_P1051649	AK040015
A_51_P440722	AK040022
A_52_P1011580	AK040026
A_52_P1107974	AK040032
A_52_P1195706	AK040033
A_52_P827601	AK040039
A_52_P147933	AK040046
A_52_P1131492	AK040047
A_52_P172541	AK040074
A_52_P113500	AK040083
A_52_P580284	AK040089
A_52_P1155674	AK040092
A_52_P300808	AK040094
A_52_P1147628	AK040096
A_52_P563716	AK040098
A_52_P569111	AK040104
A_51_P390181	AK040105
A_52_P435381	AK040112
A_52_P545346	AK040124
A_52_P1172382	AK040144
A_52_P228684	AK040147
A_52_P676774	AK040149
A_52_P1131716	AK040157
A_52_P223239	AK040159
A_52_P367486	AK040169
A_52_P1076318	AK040170
A_51_P189798	AK040181
A_52_P105197	AK040189
A_52_P1067846	AK040193
A_52_P177773	AK040195
A_52_P723223	AK040209
A_52_P437916	AK040212
A_52_P891888	AK040215
A_52_P1188397	AK040217
A_52_P739078	AK040223
A_52_P1036332	AK040228
A_51_P285229	AK040234
A_52_P691458	AK040236
A_52_P1044059	AK040244
A_52_P190992	AK040250
A_51_P208490	AK040256
A_52_P368080	AK040257
A_52_P843447	AK040273
A_52_P987655	AK040277
A_52_P448718	AK040280
A_51_P407101	AK040287
A_52_P811275	AK040293
A_52_P454141	AK040299
A_52_P731128	AK040300
A_52_P561627	AK040305
A_52_P614910	AK040310
A_51_P292779	AK040311
A_52_P67758	AK040314
A_52_P35457	AK040316
A_52_P54235	AK040321
A_52_P389628	AK040334
A_51_P455295	AK040349
A_51_P223489	AK040351
A_52_P660707	AK040353
A_52_P528996	AK040356
A_52_P300971	AK040360
A_51_P410882	AK040362
A_51_P251616	AK040366
A_52_P803182	AK040368
A_51_P425783	AK040380
A_52_P1107575	AK040381
A_51_P304029	AK040384
A_52_P456779	AK040392
A_52_P867673	AK040393
A_52_P590954	AK040394
A_52_P513085	AK040396
A_52_P747190	AK040400
A_51_P290904	AK040404
A_52_P553100	AK040413
A_52_P771132	AK040415
A_52_P778674	AK040417
A_52_P883898	AK040429
A_52_P338349	AK040430
A_52_P137184	AK040433
A_52_P923720	AK040434
A_52_P298291	AK040437
A_52_P419059	AK040441
A_51_P380078	AK040441
A_52_P1011885	AK040443
A_52_P121440	AK040445
A_52_P174942	AK040447
A_52_P996178	AK040448
A_51_P504389	AK040451
A_52_P303650	AK040462
A_52_P684700	AK040467
A_52_P810893	AK040469
A_51_P354587	AK040478
A_51_P386448	AK040480
A_52_P475158	AK040485
A_52_P434152	AK040490
A_52_P110489	AK040502
A_52_P460825	AK040510
A_52_P875183	AK040515
A_51_P420996	AK040516
A_52_P226664	AK040520
A_52_P292826	AK040524
A_52_P614998	AK040536
A_51_P147265	AK040538
A_52_P827362	AK040540
A_52_P770791	AK040544
A_52_P1139679	AK040552
A_52_P706861	AK040557
A_52_P483217	AK040560
A_51_P133422	AK040577
A_51_P140022	AK040583
A_52_P819451	AK040585
A_51_P460247	AK040587
A_51_P184955	AK040598
A_52_P598732	AK040601
A_52_P314181	AK040606
A_52_P290211	AK040611
A_52_P722709	AK040617
A_52_P867124	AK040628
A_52_P569314	AK040633
A_51_P276636	AK040636
A_52_P429964	AK040638
A_52_P467528	AK040646
A_52_P151111	AK040646
A_52_P553299	AK040647
A_52_P30152	AK040651
A_51_P477250	AK040652
A_52_P1147811	AK040653
A_52_P207173	AK040662
A_52_P671120	AK040668
A_52_P1179742	AK040669
A_51_P259848	AK040670
A_52_P875662	AK040673
A_51_P138165	AK040676
A_52_P287739	AK040677
A_52_P209884	AK040679
A_52_P738892	AK040698
A_51_P510764	AK040702
A_52_P244797	AK040721
A_52_P507699	AK040722
A_52_P207062	AK040727
A_52_P409878	AK040731
A_52_P260754	AK040732
A_52_P722904	AK040742
A_52_P699236	AK040746
A_52_P1140007	AK040747
A_52_P779112	AK040752
A_51_P344081	AK040755
A_51_P243036	AK040761
A_52_P132174	AK040769
A_52_P802910	AK040771
A_51_P226174	AK040775
A_52_P328111	AK040776
A_52_P341219	AK040787
A_52_P547740	AK040791
A_52_P730870	AK040793
A_52_P827452	AK040797
A_51_P407915	AK040806
A_52_P707267	AK040808
A_51_P334809	AK040811
A_51_P117567	AK040815
A_52_P939648	AK040820
A_52_P394850	AK040829
A_51_P268944	AK040830
A_52_P811214	AK040831
A_52_P461915	AK040832
A_52_P819016	AK040835
A_52_P762911	AK040847
A_52_P755259	AK040852
A_52_P899799	AK040858
A_52_P488720	AK040859
A_52_P843185	AK040871
A_52_P344098	AK040876
A_52_P585509	AK040881
A_52_P75777	AK040883
A_52_P46466	AK040888
A_52_P1060336	AK040891
A_51_P287952	AK040892
A_52_P222230	AK040896
A_52_P739394	AK040901
A_52_P148389	AK040902
A_52_P330577	AK040907
A_52_P1028370	AK040918
A_51_P389135	AK040922
A_52_P843369	AK040942
A_52_P1044279	AK040946
A_51_P198114	AK040949
A_52_P1148292	AK040953
A_52_P247614	AK040958
A_52_P686231	AK040960
A_52_P504859	AK040960
A_52_P99948	AK040970
A_52_P301243	AK040976
A_51_P254328	AK040981
A_52_P360308	AK040984
A_52_P429826	AK040987
A_52_P715452	AK040990
A_52_P150903	AK041002
A_52_P631304	AK041004
A_52_P1180433	AK041006
A_52_P803094	AK041010
A_52_P142827	AK041015
A_52_P553386	AK041018
A_52_P564166	AK041025
A_52_P140299	AK041028
A_52_P405702	AK041034
A_52_P1156367	AK041043
A_51_P418129	AK041055
A_52_P947847	AK041062
A_52_P303769	AK041071
A_51_P228073	AK041075
A_52_P795363	AK041081
A_51_P114037	AK041084
A_52_P201154	AK041084
A_51_P430362	AK041100
A_52_P875364	AK041105
A_51_P482795	AK041109
A_52_P684783	AK041116
A_52_P322514	AK041120
A_52_P644690	AK041146
A_52_P867596	AK041152
A_52_P668686	AK041179
A_51_P299260	AK041180
A_52_P931180	AK041181
A_51_P387039	AK041185
A_52_P252832	AK041186
A_52_P123888	AK041215
A_52_P400336	AK041221
A_51_P383544	AK041224
A_52_P1054013	AK041235
A_51_P461067	AK041235
A_52_P827085	AK041254
A_52_P763167	AK041257
A_51_P432271	AK041268
A_51_P265532	AK041272
A_52_P787208	AK041279
A_51_P188808	AK041283
A_52_P349402	AK041287
A_52_P971488	AK041293
A_52_P577438	AK041294
A_52_P722881	AK041295
A_52_P939546	AK041305
A_51_P272672	AK041319
A_52_P271511	AK041322
A_52_P497625	AK041324
A_51_P447189	AK041326
A_52_P714949	AK041339
A_52_P612209	AK041341
A_52_P1059835	AK041345
A_52_P8743	AK041354
A_52_P22286	AK041357
A_52_P633665	AK041358
A_51_P454707	AK041359
A_51_P235619	AK041360
A_52_P421866	AK041361
A_51_P243103	AK041389
A_51_P250597	AK041395
A_52_P475271	AK041399
A_52_P660552	AK041403
A_52_P1083741	AK041408
A_52_P51707	AK041422
A_51_P400490	AK041423
A_52_P557113	AK041435
A_52_P931548	AK041447
A_52_P1155859	AK041448
A_52_P561170	AK041450
A_52_P867796	AK041455
A_52_P596372	AK041466
A_52_P32727	AK041470
A_52_P496986	AK041471
A_52_P191353	AK041472
A_51_P280506	AK041476
A_52_P140287	AK041480
A_52_P607075	AK041481
A_51_P231892	AK041484
A_52_P408280	AK041486
A_52_P683525	AK041495
A_51_P489107	AK041498
A_52_P923236	AK041503
A_51_P297424	AK041508
A_51_P329269	AK041510
A_52_P819292	AK041515
A_52_P53470	AK041522
A_52_P515629	AK041527
A_51_P458483	AK041529
A_52_P236594	AK041531
A_52_P963716	AK041537
A_52_P1051839	AK041551
A_52_P891683	AK041553
A_51_P490360	AK041555
A_52_P947339	AK041561
A_51_P421118	AK041569
A_52_P891738	AK041575
A_51_P376105	AK041585
A_52_P1107762	AK041593
A_52_P542540	AK041599
A_52_P619911	AK041604
A_52_P658070	AK041615
A_52_P491603	AK041620
A_51_P171929	AK041629
A_51_P516500	AK041635
A_52_P771362	AK041644
A_52_P679367	AK041645
A_52_P1140260	AK041653
A_51_P112026	AK041660
A_52_P49827	AK041662
A_52_P67270	AK041663
A_52_P762919	AK041666
A_51_P310780	AK041670
A_51_P329300	AK041673
A_52_P819356	AK041684
A_52_P389484	AK041695
A_52_P755387	AK041698
A_52_P915325	AK041701
A_51_P176225	AK041703
A_51_P466027	AK041705
A_52_P316749	AK041706
A_52_P384349	AK041711
A_52_P996032	AK041714
A_52_P67775	AK041720
A_52_P676717	AK041721
A_52_P671264	AK041721
A_52_P626101	AK041725
A_52_P436282	AK041732
A_52_P810953	AK041753
A_52_P644434	AK041774
A_52_P1019814	AK041788
A_52_P947369	AK041794
A_52_P1051873	AK041795
A_52_P207261	AK041796
A_52_P440508	AK041801
A_52_P30248	AK041802
A_52_P341504	AK041813
A_52_P514850	AK041816
A_51_P269351	AK041827
A_52_P285124	AK041830
A_52_P843466	AK041831
A_52_P32750	AK041838
A_52_P161526	AK041840
A_52_P1123661	AK041851
A_52_P680538	AK041853
A_52_P534355	AK041855
A_52_P644602	AK041856
A_52_P432569	AK041857
A_51_P142021	AK041859
A_52_P1083765	AK041861
A_52_P429915	AK041868
A_51_P198244	AK041872
A_51_P421158	AK041880
A_52_P480852	AK041884
A_52_P663239	AK041888
A_52_P534609	AK041889
A_52_P691289	AK041912
A_52_P1068176	AK041923
A_52_P771161	AK041924
A_52_P416367	AK041937
A_52_P209930	AK041940
A_52_P421716	AK041959
A_52_P650011	AK041964
A_52_P1163917	AK041966
A_52_P622230	AK041972
A_52_P527513	AK041974
A_52_P51732	AK041981
A_51_P170116	AK041984
A_52_P94625	AK041988
A_51_P214580	AK041989
A_52_P596450	AK041990
A_52_P1068111	AK041991
A_52_P263644	AK042004
A_52_P16642	AK042005
A_52_P269057	AK042006
A_52_P835189	AK042010
A_52_P1172407	AK042025
A_52_P381434	AK042026
A_52_P472819	AK042028
A_52_P731333	AK042046
A_51_P194561	AK042052
A_52_P429941	AK042055
A_51_P319986	AK042059
A_51_P274977	AK042078
A_52_P97164	AK042082
A_52_P754929	AK042092
A_52_P151034	AK042094
A_52_P588085	AK042096
A_52_P150484	AK042097
A_52_P126596	AK042102
A_52_P915344	AK042108
A_52_P579993	AK042113
A_51_P155294	AK042123
A_52_P907337	AK042125
A_52_P1164289	AK042129
A_52_P108082	AK042132
A_52_P333110	AK042137
A_52_P156110	AK042138
A_52_P1027932	AK042153
A_52_P867313	AK042162
A_51_P467981	AK042164
A_51_P377342	AK042173
A_52_P410973	AK042175
A_52_P971498	AK042179
A_52_P574836	AK042182
A_52_P1172313	AK042199
A_52_P622988	AK042211
A_52_P1156254	AK042218
A_51_P432388	AK042221
A_52_P362925	AK042225
A_52_P714991	AK042230
A_52_P73201	AK042238
A_51_P411874	AK042243
A_51_P273096	AK042259
A_52_P215207	AK042273
A_52_P754957	AK042279
A_51_P196455	AK042290
A_52_P49106	AK042291
A_51_P147712	AK042293
A_52_P319541	AK042296
A_52_P4676	AK042296
A_51_P492326	AK042300
A_52_P607060	AK042301
A_51_P471728	AK042306
A_52_P577461	AK042307
A_51_P409583	AK042308
A_52_P763295	AK042310
A_51_P203929	AK042315
A_51_P179543	AK042317
A_52_P526485	AK042318
A_51_P499796	AK042328
A_52_P202788	AK042329
A_52_P827126	AK042338
A_52_P715341	AK042349
A_52_P27396	AK042351
A_52_P1188270	AK042362
A_52_P223174	AK042374
A_52_P293222	AK042378
A_52_P430927	AK042386
A_52_P51569	AK042395
A_52_P907806	AK042396
A_52_P971932	AK042400
A_51_P393112	AK042403
A_52_P723294	AK042419
A_51_P355605	AK042441
A_52_P680854	AK042442
A_52_P89125	AK042446
A_52_P1115773	AK042451
A_52_P258092	AK042458
A_52_P300981	AK042467
A_52_P641747	AK042476
A_51_P256401	AK042482
A_52_P1043817	AK042484
A_52_P405828	AK042485
A_52_P867738	AK042489
A_52_P891431	AK042492
A_52_P105206	AK042494
A_52_P963461	AK042501
A_51_P275027	AK042512
A_52_P955414	AK042529
A_51_P428676	AK042535
A_52_P35468	AK042543
A_52_P35470	AK042543
A_52_P65218	AK042548
A_51_P408131	AK042550
A_52_P474551	AK042559
A_52_P1107809	AK042560
A_52_P707406	AK042563
A_51_P157100	AK042564
A_51_P188981	AK042566
A_52_P987680	AK042568
A_51_P363123	AK042572
A_51_P205035	AK042573
A_51_P391256	AK042580
A_52_P947377	AK042586
A_52_P298301	AK042587
A_52_P164236	AK042588
A_52_P343916	AK042591
A_52_P939806	AK042592
A_52_P596178	AK042598
A_52_P421992	AK042600
A_52_P770887	AK042604
A_52_P663579	AK042607
A_51_P496099	AK042611
A_52_P755418	AK042614
A_51_P479255	AK042617
A_52_P1163933	AK042623
A_51_P142128	AK042627
A_52_P496792	AK042629
A_52_P376103	AK042630
A_52_P394863	AK042631
A_52_P657873	AK042632
A_52_P507745	AK042634
A_51_P389377	AK042636
A_52_P199035	AK042637
A_52_P631027	AK042648
A_52_P185863	AK042657
A_52_P723195	AK042658
A_52_P722931	AK042659
A_52_P939608	AK042668
A_52_P1171934	AK042672
A_51_P164588	AK042673
A_52_P1139792	AK042676
A_52_P384427	AK042680
A_52_P907389	AK042682
A_52_P218077	AK042687
A_52_P639325	AK042696
A_51_P398791	AK042705
A_52_P447834	AK042707
A_51_P499847	AK042712
A_52_P1051881	AK042714
A_52_P811002	AK042717
A_51_P434341	AK042729
A_52_P553109	AK042731
A_52_P462180	AK042740
A_52_P266224	AK042744
A_52_P366958	AK042746
A_52_P301115	AK042749
A_52_P153479	AK042750
A_52_P963510	AK042757
A_52_P1004197	AK042760
A_52_P655221	AK042768
A_52_P57188	AK042770
A_52_P515857	AK042773
A_52_P668855	AK042778
A_52_P996186	AK042781
A_51_P308869	AK042785
A_52_P392178	AK042786
A_52_P354931	AK042788
A_51_P115953	AK042789
A_52_P787239	AK042793
A_52_P778999	AK042794
A_52_P252872	AK042801
