Probe Set ID	Representative Public ID
98121_at	D49744
98122_at	AF074600
98123_at	AW226961
98124_at	AI875453
98125_at	AI849193
98126_s_at	X67140
98127_at	U16741
98128_at	U77128
98129_at	AI852553
98130_at	U85089
98131_at	D78646
98132_at	X01756
98133_at	D26352
98134_at	AW048639
98135_r_at	AI851008
98136_at	AF031486
98137_at	X51971
98138_at	AI854776
98139_at	U30840
98140_at	X60961
98141_at	AA647048
98142_at	AA930290
98143_at	AB025198
98144_f_at	AI844321
98146_at	AW120775
98147_at	AC002397
98148_at	AA028728
98149_s_at	AW046496
98150_at	L26528
98151_s_at	Z17804
98152_at	AW122407
98153_at	L20509
98154_at	AW050133
98155_r_at	Z72486
98168_at	M14689
98169_s_at	AU020229
98240_at	U23922
98245_at	C77789
98247_at	C79663
98254_f_at	AW209004
98276_at	AB018414
98277_at	AB017615
98278_at	AB019280
98279_at	AB007135
98280_at	AB021228
98281_at	AB028868
98282_at	AB023132
98283_at	X91617
98284_f_at	X03052
98285_at	AJ224763
98286_at	AF109905
98287_at	AF092507
98288_at	AF019979
98289_at	AF016714
98290_at	AF027185
98291_at	AF092050
98292_at	AF071562
98293_g_at	AF071562
98294_at	AI530483
98295_at	AF047726
98296_at	AF085681
98297_at	AF110818
98298_at	Y10339
98299_s_at	AF099974
98300_at	AJ010949
98301_at	X99806
98302_at	L42342
98303_at	X79131
98304_at	AB020808
98305_at	Y11245
98306_g_at	Y11245
98307_at	AF106070
98308_at	AJ002522
98309_at	Y12879
98310_at	AB016984
98311_at	AB029919
98312_at	AB016768
98313_at	AB025413
98314_g_at	AB025413
98315_at	X99805
98316_at	Y11896
98317_at	Y14493
98318_at	Y13637
98319_at	AJ000328
98320_at	Y12657
98321_at	AL078630
98322_at	AB015800
98323_at	AJ132336
98324_at	X74938
98325_at	AA517545
98326_f_at	AV254726
98327_at	AA517848
98328_at	U02602
98329_at	X98847
98330_at	D70849
98331_at	X52046
98332_at	U11860
98333_at	AF100956
98334_at	AF001104
98335_at	X72711
98336_s_at	M88489
98337_at	X75384
98338_at	Y00203
98339_at	AB026808
98340_at	AA407332
98341_f_at	AI506202
98342_at	M93980
98343_s_at	AF074549
98344_f_at	AI850438
98345_at	AA674593
98346_at	AI593759
98347_at	L08061
98348_at	U43205
98349_at	X62646
98350_at	AF008914
98351_g_at	AF008914
98352_r_at	AF008914
98353_at	AI647548
98354_at	U16958
98355_at	AA544993
98356_at	AW125421
98357_at	AA545180
98358_at	AI505393
98360_at	U04999
98361_at	D82935
98362_s_at	AW048431
98363_at	U56650
98364_at	AF107780
98365_at	D14552
98366_at	U14135
98367_at	X73572
98368_at	L12460
98369_f_at	AW048053
98370_at	U14421
98371_at	AF052219
98372_at	AW050387
98373_at	AI462516
98374_at	X06271
98375_at	D28132
98376_at	U07357
98379_r_at	AW122568
98380_at	U04294
98381_at	AI845895
98382_f_at	X63004
98383_r_at	X63004
98384_at	U16805
98385_at	D31842
98386_s_at	U17869
98387_at	L26047
98388_at	AW049331
98389_at	AW046428
98390_at	U00978
98391_at	X13215
98392_at	X98113
98394_at	U51000
98395_at	U21729
98397_at	AI852694
98398_s_at	U22262
98400_at	AA896295
98401_at	M77015
98402_at	AI843799
98403_at	X65026
98404_at	X64587
98405_at	U96700
98406_at	AF065947
98407_at	U07602
98408_at	AB017132
98409_at	L00923
98410_at	AJ007972
98413_at	AI849367
98414_at	M97812
98415_at	AF046060
98416_at	AF027570
98417_at	M21038
98418_at	U10115
98419_at	Z15103
98420_at	AA919924
98421_at	AI835126
98423_at	M81445
98424_at	D83966
98426_at	AF030001
98427_s_at	M57999
98428_at	AJ246002
98429_at	AB009653
98430_at	X85169
98431_at	AW049275
98432_at	X99384
98433_at	U75506
98434_at	U96634
98435_at	M74495
98436_s_at	U54803
98437_at	U63720
98438_f_at	X16202
98439_at	AW049356
98440_at	AA596710
98441_at	L23971
98443_at	AI882416
98444_g_at	AI882416
98445_at	AW125311
98446_s_at	U06834
98447_at	M62362
98448_at	AW060861
98449_at	AB014721
98451_at	AI843164
98452_at	D88689
98453_at	D88690
98454_at	Y14771
98455_at	U46026
98456_at	AF049850
98457_at	AF020195
98458_at	AI155192
98459_at	AA913994
98460_at	AJ237917
98461_at	AI987835
98462_s_at	AI322968
98463_at	AW124186
98464_at	AW124196
98465_f_at	M31419
98466_r_at	M31419
98467_at	AF023919
98468_r_at	AI316859
98469_at	D21099
98470_at	AF076981
98471_f_at	D49544
98472_at	Y00629
98473_at	AF032466
98474_r_at	U83903
98475_at	U69262
98476_at	L40631
98477_s_at	L40632
98478_at	U95826
98479_f_at	U32939
98480_s_at	M32352
98481_at	AB009459
98482_at	X78936
98483_at	X94404
98484_at	U37186
98485_at	AI850288
98486_at	AF105222
98488_at	AJ223361
98489_at	AI510131
98490_at	AA822412
98491_at	AI286904
98492_at	AA920419
98493_at	AA867026
98495_at	AI846906
98496_at	U53218
98497_at	U29156
98498_at	D86353
98499_s_at	U67321
98500_at	D13695
98501_at	Y07519
98502_at	AW060461
98503_at	U53586
98504_at	U58513
98505_i_at	D16333
98506_r_at	D16333
98507_at	AI834950
98508_s_at	D84376
98509_at	AI834979
98511_at	L17076
98512_at	AF091234
98513_at	AI851821
98514_at	AF004833
98515_at	AI844392
98516_at	AI853136
98518_f_at	AI604345
98519_r_at	AI604345
98521_at	AI847972
98522_at	AI839158
98523_at	L31609
98524_f_at	AI848479
98525_f_at	AJ007909
98526_r_at	AI854606
98527_at	Z14050
98528_at	AI854901
98529_at	AF011385
98530_at	AI849615
98531_g_at	AI849615
98532_at	AF011644
98533_at	AI854779
98534_at	Z97062
98535_at	AF076156
98538_at	X81632
98539_at	AF071312
98540_g_at	AF071312
98543_at	AJ223208
98544_at	U53514
98545_at	X78683
98547_at	Y11682
98549_at	M77123
98550_at	AI854006
98552_at	AW060657
98553_at	AW124175
98554_at	AB033922
98555_at	AB008516
98556_at	AA638816
98557_f_at	U65636
98558_r_at	U65636
98559_at	AJ010305
98560_at	AI849152
98561_at	AJ242874
98562_at	X58861
98563_f_at	AF015309
98564_f_at	U67770
98565_at	AA755219
98568_at	M85067
98569_at	AA690218
98570_at	AI956211
98571_s_at	U48363
98572_at	AW122551
98573_r_at	X56045
98574_at	AI835685
98575_at	X13135
98577_f_at	Y12713
98578_at	AA692915
98579_at	M28845
98580_at	D28117
98582_at	U58988
98583_at	AJ005120
98586_at	AW107230
98587_at	X61449
98588_at	Z11774
98589_at	M93275
98590_at	D89571
98593_at	AJ006215
98594_at	AW125453
98595_at	U56773
98596_s_at	Y15003
98597_at	AW048912
98598_at	C78891
98599_at	D63850
98600_at	U41341
98602_at	U08110
98603_s_at	U20857
98604_at	U79774
98605_at	AI851163
98606_s_at	X69656
98608_at	AI845886
98609_at	AJ250723
98610_at	AW047926
98612_at	M24263
98613_at	AI849876
98614_at	AJ243223
98615_at	AW049570
98616_f_at	AJ223362
98617_at	AF071186
98618_at	AA624336
98619_at	AW121709
98621_at	AI842920
98622_at	X71922
98623_g_at	X71922
98624_at	X75316
98625_s_at	M84147
98626_at	AW047503
98627_at	X81580
98628_f_at	AF003695
98629_f_at	Y09085
98630_at	AW106745
98631_g_at	AW106745
98632_at	M10319
98633_at	AI854863
98635_at	AI854629
98726_at	M68915
98727_at	L41933
98728_at	U25416
98729_at	U40751
98730_at	AB009250
98731_at	X84239
98732_at	Z36885
98756_at	W91704
98758_at	L34570
98759_f_at	M28727
98760_at	L36173
98761_i_at	L20450
98762_f_at	L20450
98763_at	U80891
98764_at	U80889
98765_f_at	U23095
98766_at	AB016835
98767_at	AI842603
98768_at	AB007696
98770_at	AF012708
98771_at	L25890
98772_at	U27267
98773_s_at	AI323667
98774_at	L38281
98775_at	U28726
98776_at	AF035203
98777_at	AB022860
98778_at	AI837543
98779_at	AL078630
98780_at	U02278
98781_at	U84265
98782_at	D38613
98783_at	Y15131
98784_at	D21061
98785_at	AW122201
98786_at	D21062
98787_at	D50581
98788_at	D12885
98789_at	AF044336
98790_s_at	U33629
98791_at	D29801
98792_at	W51672
98793_at	U08337
98794_at	D26186
98795_at	U15548
98796_at	U27502
98797_at	U34293
98798_at	X84727
98799_g_at	X84727
98800_at	U25739
98801_at	U10304
98802_at	D30782
98803_at	L77247
98804_at	U40720
98805_at	U54643
98806_s_at	U52824
98807_at	L10666
98808_at	D83507
98809_s_at	D30730
98810_at	X69867
98811_at	D26157
98812_at	X65453
98813_at	X60271
98814_at	V00740
98815_at	X54239
98816_s_at	AW049988
98817_at	Z29532
98818_at	X04435
98819_at	M87802
98820_g_at	M87802
98821_at	X74342
98822_at	X56602
98823_at	AF021136
98824_at	X69722
98825_at	X60457
98826_at	X14849
98827_i_at	X61435
98828_at	X07640
98829_at	X80417
98830_at	X06246
98831_at	L13204
98832_at	X60703
98833_at	X66402
98834_at	X75427
98835_at	D85028
98836_at	X67914
98837_at	AI462038
98838_at	X84000
98839_at	X80338
98840_at	AF012104
98841_at	M65287
98842_at	X57139
98843_at	D70848
98844_at	AW049464
98845_at	M37823
98846_f_at	M83344
98847_at	U52826
98848_at	U58889
98849_at	AI463656
98850_at	U34042
98851_at	D49654
98852_at	X97581
98853_at	D30779
98854_at	X83542
98855_r_at	AA014745
98856_at	D29765
98857_at	U29086
98858_at	U34295
98859_at	M99054
98860_at	U37545
98861_at	AI430879
98862_at	U61969
98863_at	X66117
98864_s_at	D10054
98865_at	U52524
98866_at	U67841
98867_at	AI848793
98868_at	L31532
98869_g_at	L31532
98870_at	L31532
98871_at	X98352
98872_at	U48896
98873_at	U73329
98874_at	D84655
98875_at	AW121160
98876_at	AI854160
98878_r_at	AW050141
98880_at	AW124955
98881_at	AI853675
98882_s_at	AW047320
98883_r_at	AW047320
98884_r_at	AI837311
98886_at	AI835412
98887_at	AW125607
98889_at	AI060923
98890_at	AI848173
98891_at	AW011716
98892_at	AI846934
98893_at	AW048644
98894_at	AA867655
98896_at	AW122980
98901_at	AW047870
98902_at	AI835066
98903_at	W41966
98904_at	AW061339
98905_at	AJ223782
98906_at	AI853035
98908_at	AW125510
98909_at	AW060843
98910_at	AI846118
98911_at	AI837528
98912_at	AW047811
98914_at	AI853634
98915_at	AI849082
98916_at	AI854289
98917_at	AA823202
98918_at	AI841920
98919_at	AA867773
98920_g_at	AA867773
98921_at	AW125612
98922_at	L34260
98923_at	AI852608
98924_at	Y08027
98925_at	U60150
98926_at	AI838601
98927_at	AI851048
98928_at	AW122820
98929_at	AI846452
98930_at	AI844701
98931_at	AW123589
98932_at	AI854638
98933_at	AI849218
98934_at	AI847513
98936_at	AI837395
98937_at	AW049795
98938_at	AI852184
98940_at	AI849493
98941_r_at	AA823901
98942_r_at	AW125284
98943_at	D00812
98944_at	AI848343
98945_at	AW125190
98946_at	AF033186
98947_at	AW121208
98948_at	AI785289
98950_at	AB017616
98951_at	AI843258
98952_at	AW120971
98953_at	AW048032
98954_f_at	AA793671
98955_at	AF004934
98956_at	AI844979
98957_at	AI850297
98958_at	AA759910
98959_at	AW120623
98960_s_at	AF029792
98961_at	AI841494
98962_at	X58426
98963_at	AB021665
98965_at	AC002397
98966_at	L42996
98967_at	U04827
98968_at	X57377
98969_at	Z33637
98970_at	AB016044
98971_at	X97796
98972_at	AI574262
98973_at	AA982595
98974_at	AI183084
98975_at	AI019999
98976_at	AJ242912
98977_at	AI835044
98979_at	U35249
98980_at	U18372
98981_s_at	X64840
98982_at	AW046443
98983_at	U16163
98984_f_at	D50430
98987_at	U39643
98988_at	AA614971
98989_at	AF057368
98990_at	U28151
98991_at	X69942
98992_at	AB030483
98993_at	U59418
98994_at	AF081499
98995_at	X86925
98996_at	L29480
98997_f_at	AF020790
98998_r_at	AF020790
98999_at	AA606587
99000_at	AB019373
99001_at	AF017806
99004_r_at	AA816070
99005_at	AF073523
99006_at	C79728
99007_at	U07890
99009_at	Z49204
99010_at	AB024538
99011_at	U70538
99012_at	AI849132
99013_f_at	AI846797
99014_at	AI839886
99015_at	U33626
99016_at	AA589431
99018_at	AA874446
99019_at	D17571
99020_at	M74590
99021_at	U03873
99023_at	U57747
99024_at	U32395
99025_at	L25125
99026_at	AF088904
99027_at	L35049
99028_at	AI788534
99029_at	AF077950
99030_at	M29697
99031_at	AI854005
99032_at	AF009246
99033_at	AI837130
99034_at	Y15001
99035_at	U84207
99036_s_at	AB005654
99037_at	AF026216
99038_at	L24554
99039_g_at	L24554
99040_at	X66119
99041_at	Y09973
99042_s_at	U66918
99043_s_at	U65072
99044_at	AI847547
99045_at	AC002397
99046_at	AI834776
99047_at	U81317
99048_g_at	U81317
99049_at	D28492
99050_at	U36579
99051_at	M36579
99052_at	D76432
99053_at	X65493
99054_at	D16141
99055_at	X94000
99056_at	AW046590
99057_at	M12379
99058_at	X99915
99059_at	AF016294
99062_at	AI891912
99063_at	AF036716
99064_at	AF026469
99065_at	M10114
99067_at	X59846
99068_at	X80169
99069_at	M33385
99070_at	U12473
99071_at	L20315
99073_at	Z47766
99074_at	M98454
99076_at	U09504
99077_at	X07750
99078_at	AI839522
99080_at	AI853930
99081_at	AF010254
99082_at	L07063
99083_at	AF047542
99084_s_at	AA718792
99085_at	AI021421
99086_g_at	AI021421
99087_at	AW060179
99089_at	Y07812
99093_at	AI852864
99094_at	U20973
99095_at	M63903
99096_at	U46690
99097_at	M61731
99098_at	AW045533
99099_at	U08378
99100_at	AI837104
99101_at	AB012580
99102_at	U67874
99103_at	AF036341
99104_at	U49915
99106_at	AF071315
99107_at	M31680
99108_s_at	U15012
99109_at	M59821
99111_at	U09874
99112_at	AA683883
99113_at	AF071313
99114_r_at	AW045905
99115_at	AW046350
99118_at	U28486
99119_at	D00472
99120_f_at	R75450
99121_at	X90875
99123_s_at	AW061280
99124_at	AI854207
99126_at	L04961
99127_at	X61506
99128_at	AI849767
99129_at	AW124529
99130_at	X04490
99133_at	X14309
99134_at	U21673
99135_at	U43076
99136_at	X63535
99138_at	AA756292
99139_at	AW123783
99140_at	AW124920
99141_at	U09816
99142_at	AI834895
99143_at	AA614914
99144_s_at	D50031
99146_at	AW124355
99147_at	AI843986
99148_at	AI852862
99149_at	AI851230
99150_at	AI844357
99151_at	AI849679
99152_at	X94998
99153_at	AI854607
99154_s_at	AW122625
99156_at	AI853370
99157_at	AI846684
99158_at	U58888
99159_at	AI842675
99160_s_at	AW227647
99161_at	AI843359
99162_at	AW122398
99163_at	AI844232
99164_at	AI844560
99166_at	AI845963
99167_at	AW122550
99168_at	AW047128
99169_at	AW122165
99171_at	U57368
99172_at	L07107
99175_at	AI843396
99176_at	AI843393
99178_at	AI845652
99179_at	AI846233
99180_at	AI851237
99182_at	AI846712
99183_at	AW123013
99184_at	AW120896
99185_at	AW047026
99186_at	X75483
99187_f_at	AI835662
99188_at	AA615161
99190_at	AI842824
99191_at	AI844939
99194_at	AW124271
99195_at	AW120734
99196_at	AI848532
99197_at	M55413
99198_at	K02060
99236_at	U68546
99237_at	U55872
99238_at	AC002397
99239_at	AF073788
99269_g_at	AI194855
99320_at	X98014
99321_at	U76762
99322_at	U70068
99323_at	U64199
99324_at	U73378
99325_at	M32502
99326_at	U18119
99327_at	D30785
99328_at	U79738
99329_at	AF022908
99330_at	M85078
99331_at	AW125581
99332_at	L11064
99333_at	M80778
99334_at	K00083
99335_at	J05277
99336_at	U78085
99337_at	AI844631
99338_at	AA674798
99339_r_at	AI839615
99340_at	D29802
99341_r_at	AA087373
99342_at	M60596
99343_at	AA796133
99344_at	AI853648
99345_at	AI644767
99346_at	AA111141
99347_f_at	AA111360
99348_r_at	AA116459
99349_at	U35108
99350_at	C76102
99351_at	C76132
99354_s_at	C76558
99355_r_at	C76554
99356_r_at	AI644566
99357_at	C76640
99358_at	C76643
99359_at	C76688
99360_at	AW048989
99361_at	Z68889
99362_at	C77098
99363_at	C77554
99364_at	AI661370
99365_at	AA734487
99366_at	AI553536
99367_at	AA434661
99368_at	AJ007612
99369_f_at	AF029261
99370_at	AF095447
99371_at	AF107781
99372_at	AF108020
99373_at	M91443
99374_at	M12482
99375_at	Y09882
99376_at	U33631
99377_at	Y10971
99378_f_at	M18837
99379_f_at	M27034
99380_at	M30440
99381_at	Y09883
99382_at	D12822
99383_at	M63849
99384_at	M13945
99385_at	M88300
99386_at	M88301
99387_at	L22181
99388_at	M17031
99389_at	M21673
99390_at	M89798
99391_at	M21829
99392_at	U19463
99393_at	L41145
99394_at	U86408
99395_at	U92562
99396_at	U88675
99397_at	U97572
99398_at	AF011446
99399_at	U89486
99400_at	AE000663
99401_at	Y10725
99402_at	X87612
99403_at	X52991
99404_at	L23754
99405_at	U30241
99406_at	U33457
99407_at	U02557
99408_at	U76306
99409_at	U92654
99410_at	AF039213
99411_at	M85151
99412_at	U29677
99413_at	U29678
99414_at	U43194
99415_at	U43321
99416_at	AU042276
99417_at	AF044602
99418_at	AF032459
99419_g_at	AF032459
99420_at	X94418
99421_at	X82692
99422_at	U53591
99423_at	L39373
99424_at	U66204
99425_at	X07888
99426_at	X62669
99427_at	X58849
99428_at	X04748
99429_at	X04770
99430_at	AF042784
99431_at	AF078751
99432_at	AJ228865
99433_at	Y18101
99434_at	AF001036
99435_at	Z22703
99436_at	X17018
99437_at	X70922
99438_at	C78549
99439_at	X67735
99440_at	Y07686
99441_at	AW123852
99442_at	L34214
99444_at	AJ250490
99445_at	AW047012
99446_at	M62541
99447_at	AI021178
99448_at	X56123
99449_at	AB000497
99450_at	AB000503
99451_at	AW060510
99452_at	U49507
99453_at	U56649
99455_s_at	D17574
99456_at	D17573
99457_at	X82786
99458_i_at	X70764
99459_f_at	X70764
99460_at	X85990
99461_at	X84797
99462_at	D38046
99463_at	X63023
99464_at	U22015
99465_at	AJ132922
99466_at	AI845653
99467_at	AI846922
99469_at	AW121865
99471_at	AF158183
99472_at	AI845515
99473_at	AI847622
99474_at	U22059
99475_at	U88327
99476_at	AJ131395
99477_at	AI842738
99478_at	X97268
99479_at	U37438
99481_at	AI839697
99485_at	AB009376
99486_at	X55038
99488_at	M25389
99489_at	U23921
99490_at	AW050348
99491_at	U53696
99492_at	AI851990
99493_at	AI842066
99494_at	AJ001700
99497_at	AI852332
99498_at	M60803
99499_at	AB023619
99500_at	U13174
99501_at	AA882416
99502_at	U80078
99503_at	AW045204
99504_at	X80502
99505_at	AI844664
99506_at	AB018002
99507_at	M21247
99508_at	AI844246
99509_s_at	L40172
99510_at	X59274
99511_at	X53532
99512_at	AI852647
99513_at	M72394
99514_at	AI835443
99515_at	AW046293
99516_at	AB025311
99517_at	AA832724
99518_at	AW121179
99521_at	AB020239
99522_at	D87326
99523_at	AA684502
99524_at	AF004666
99525_at	U70033
99527_at	AB013852
99528_at	AW122015
99529_f_at	AB025011
99530_at	AF090140
99531_at	AJ011734
99532_at	D78382
99534_at	AJ243503
99535_at	AW047630
99536_at	AB016080
99537_at	AF100694
99541_at	AJ223293
99542_at	M76728
99543_s_at	AJ133749
99544_at	AA980916
99545_at	AF081947
99546_at	M77831
99548_at	AF033034
99549_at	D31951
99551_f_at	U12560
99552_at	U79550
99553_f_at	AI842002
99555_at	AF068054
99556_s_at	U03645
99557_at	AI849565
99558_at	U62638
99559_at	U14390
99561_f_at	AF087825
99562_at	U87240
99563_at	AW124681
99564_at	D87908
99566_at	L31777
99567_at	X80159
99569_at	AF021836
99570_s_at	AF029982
99571_at	AW012588
99574_at	AI850887
99575_at	AA517835
99576_at	AA516734
99577_at	M57647
99578_at	U01915
99579_at	U59761
99580_s_at	U16818
99581_at	U60001
99582_at	M76124
99583_at	X53451
99584_at	D14883
99585_at	AI894122
99586_at	U10098
99587_at	X89650
99589_f_at	X07625
99590_at	D25213
99591_i_at	AB030505
99592_f_at	AB030505
99593_at	AI852355
99594_at	AI844598
99595_at	AF015284
99596_f_at	M13963
99597_at	AI841629
99598_g_at	AI841629
99599_s_at	AW210320
99600_at	AI838337
99602_at	AF064088
99603_g_at	AF064088
99604_at	AI848713
99605_at	AA536968
99606_at	AB005132
99607_at	Z47088
99608_at	U20611
99609_at	AI835826
99610_at	X93357
99613_at	X51941
99615_at	AI616209
99616_s_at	AI842156
99617_at	AI846299
99618_at	AI853523
99619_at	AI847483
99620_at	AW060546
99621_s_at	AA690583
99622_at	U20344
99623_s_at	D78265
99624_at	AW125517
99626_i_at	AA638667
99627_r_at	AA638667
99628_at	AF020308
